SalePrice,LotArea,ExterQual,OverallQual,GrLivArea,TotRmsAbvGrd,YearBuilt,YearRemodAdd,GarageCars,GarageType,TotalBsmtSF,FullBath,PoolArea,Heating,KitchenQual,Neighborhood
163000,9120,TA,6,1261,6,1958,1958,2,Attchd,1261,1,0,GasA,TA,NAmes
171900,4017,Gd,7,1250,5,2006,2007,2,Detchd,625,2,0,GasA,Gd,Somerst
239000,16560,TA,6,2345,9,1932,1950,2,Detchd,952,2,0,GasA,TA,Crawfor
285000,10678,Gd,8,2872,9,1992,2000,2,Attchd,1683,2,0,GasA,Gd,NoRidge
119500,6951,TA,5,923,5,1984,1985,1,Attchd,876,1,0,GasA,TA,Mitchel
115000,3950,TA,6,1224,5,1926,2004,1,Detchd,818,1,0,GasA,TA,OldTown
154900,7681,TA,5,1343,7,1921,1950,1,Detchd,731,1,0,GasA,TA,Crawfor
93000,8335,TA,5,1124,5,1954,1954,0,Not Applicable,0,1,0,GasA,TA,Edwards
250000,11170,TA,7,2514,8,1990,1991,2,Attchd,1216,2,0,GasA,TA,Timber
392500,5587,Ex,8,1652,5,2008,2008,2,Attchd,1600,2,0,GasA,Gd,Crawfor
120000,10800,TA,5,1130,5,1920,1950,2,Detchd,1120,1,0,GasA,TA,OldTown
186700,35133,TA,5,1572,5,1963,1963,3,Not Applicable,1572,1,0,GasA,TA,Timber
104900,9738,TA,5,1221,7,1924,1950,1,Attchd,784,1,0,GasA,TA,Edwards
95000,10615,TA,3,1699,7,1900,1970,2,Not Applicable,978,2,0,GasA,TA,OldTown
262000,12461,Gd,8,1624,5,1994,1995,3,Attchd,1624,2,0,GasA,Gd,NoRidge
195000,8935,Gd,7,1660,7,2002,2002,2,Attchd,831,2,0,GasA,Gd,CollgCr
189000,7500,TA,7,1804,7,1999,1999,2,Attchd,994,2,0,GasA,Gd,Gilbert
168000,32463,TA,4,1622,7,1961,1975,4,Not Applicable,1249,1,0,GasA,TA,Mitchel
174000,2645,Gd,8,1441,5,1999,2000,2,Detchd,776,2,0,GasA,Gd,Somerst
125000,9600,TA,5,1472,6,1925,1994,1,Detchd,702,1,0,GasA,Gd,OldTown
165000,4500,TA,6,1224,5,1999,1999,2,Attchd,1224,2,0,GasA,TA,Mitchel
158000,9364,TA,6,1352,7,1969,1969,1,Attchd,663,1,0,GasA,TA,Sawyer
176000,8029,TA,6,1456,8,2005,2005,2,Attchd,728,2,0,GasA,Gd,Gilbert
219210,14054,Gd,7,1863,9,2006,2006,3,Not Applicable,879,2,0,GasA,Gd,Gilbert
144000,8850,TA,7,1690,7,1916,1950,1,Detchd,815,1,0,GasA,TA,OldTown
178000,9100,Gd,7,1212,6,2001,2001,2,Attchd,1212,2,0,GasA,Gd,CollgCr
148000,11235,TA,4,1382,6,1963,1979,2,Attchd,1051,1,0,GasA,TA,Sawyer
116050,9353,TA,4,864,5,1970,1970,1,Attchd,864,1,0,GasA,TA,NAmes
197900,10400,TA,7,1779,6,1998,1998,2,Attchd,866,2,0,GasA,Gd,CollgCr
117000,6000,TA,5,1348,5,1925,1997,1,Detchd,884,1,0,GasA,TA,BrkSide
213000,9750,Gd,7,1630,6,2000,2001,2,Attchd,1630,2,0,GasA,Gd,CollgCr
153500,10140,TA,5,1074,6,1975,1975,2,Attchd,1056,1,0,GasA,TA,NWAmes
271900,14684,Gd,7,2196,7,1990,1991,3,Attchd,2158,2,0,GasA,Gd,SawyerW
107000,8900,TA,4,1056,5,1966,1966,1,Detchd,1056,1,0,GasA,TA,SawyerW
200000,9135,Gd,6,1700,7,2003,2003,2,Attchd,1682,2,0,GasA,Gd,CollgCr
140000,7763,TA,5,1283,6,1962,1980,2,Detchd,931,1,0,GasA,TA,NAmes
290000,10182,Gd,8,1660,8,2006,2006,2,Attchd,1660,2,0,GasA,Gd,Somerst
189000,11218,Gd,6,1845,8,1992,1992,2,Attchd,1055,2,0,GasA,Gd,SawyerW
164000,12134,Gd,8,1752,8,1988,2005,2,Not Applicable,559,2,0,GasA,TA,Gilbert
113000,9340,TA,4,672,4,1941,1950,1,Attchd,672,1,0,GasA,TA,Edwards
145000,10246,TA,4,960,3,1965,2001,1,Attchd,648,0,0,GasA,TA,Sawyer
134500,10205,TA,5,999,6,1962,1962,1,Attchd,925,1,0,GasA,TA,NAmes
125000,7094,TA,5,894,5,1966,1966,1,Detchd,894,1,0,GasA,TA,Sawyer
112000,8930,TA,6,1902,8,1978,1978,2,Attchd,0,2,0,GasA,TA,Sawyer
229456,8640,Gd,8,1314,6,2009,2009,2,Attchd,1300,2,0,GasA,Gd,Somerst
80500,6240,TA,4,912,3,1947,1950,0,Not Applicable,0,1,0,GasA,TA,BrkSide
91500,1680,TA,6,1218,7,1971,1971,0,Not Applicable,672,1,0,GasA,TA,BrDale
115000,7800,TA,5,912,5,1964,1964,1,Attchd,912,1,0,GasA,TA,NAmes
134000,8250,TA,5,1211,5,1968,1968,1,Attchd,952,1,0,GasA,TA,Sawyer
143000,10496,TA,6,1846,7,1949,1950,1,Attchd,1040,2,0,GasA,TA,NAmes
137900,10680,TA,5,2136,7,1951,1951,2,Detchd,2136,2,0,GasA,TA,NAmes
184000,15384,Gd,7,1490,8,2004,2005,2,Attchd,788,2,0,GasA,Gd,Gilbert
145000,10482,TA,6,1138,6,1958,1958,1,Attchd,588,1,0,GasA,TA,NAmes
214000,14598,Gd,6,1933,9,2007,2007,3,Not Applicable,894,2,0,GasA,Gd,Somerst
147000,8872,TA,5,912,5,1965,2008,2,Detchd,912,1,0,GasA,Gd,NAmes
367294,8769,Ex,9,1702,7,2008,2008,3,Attchd,1702,1,0,GasA,Ex,NridgHt
127000,7910,TA,5,1507,7,1960,1960,1,Not Applicable,1075,2,0,GasA,TA,NAmes
190000,18890,TA,5,2620,12,1977,1977,2,Not Applicable,1361,2,0,GasA,TA,Sawyer
132500,7728,TA,5,1190,6,1962,1962,2,Attchd,1106,1,0,GasA,TA,NAmes
101800,9842,TA,4,1224,6,1962,1962,2,Not Applicable,0,2,0,GasA,TA,NAmes
142000,12160,TA,5,1188,6,1959,1959,2,Attchd,1188,1,0,GasA,TA,NAmes
130000,8525,TA,5,1964,7,1911,1950,0,Not Applicable,940,1,0,GasA,TA,SWISU
138887,13132,TA,5,1784,9,1914,1950,1,Detchd,747,1,0,GasA,TA,Crawfor
175500,2628,Gd,7,1626,6,2003,2003,2,Not Applicable,764,2,0,GasA,Gd,NridgHt
195000,12393,Gd,7,1948,8,2004,2005,2,Not Applicable,847,2,0,GasA,Gd,CollgCr
142500,13072,Gd,6,1141,6,2005,2005,2,Detchd,1141,1,0,GasA,TA,SawyerW
265900,9037,Gd,8,1484,6,2006,2006,2,Attchd,1476,2,0,GasA,Ex,Timber
224900,8158,Gd,7,1768,8,2003,2003,2,Attchd,884,2,0,GasA,Gd,CollgCr
248328,9849,Gd,7,1689,7,2007,2007,3,Attchd,1689,2,0,GasA,Gd,Somerst
170000,10625,TA,7,1173,6,1974,1974,2,Attchd,1053,2,0,GasA,Gd,NWAmes
230000,11435,TA,8,1517,7,1929,1950,2,Detchd,792,1,0,GasA,Gd,Crawfor
178000,12090,TA,6,1868,7,1984,2003,2,Not Applicable,585,3,0,GasA,TA,NWAmes
186500,8125,Gd,7,1553,6,2005,2006,2,Attchd,756,2,0,GasA,Gd,Somerst
169900,12328,TA,6,1034,6,1976,1976,3,Attchd,1012,1,0,GasA,TA,Mitchel
129500,9600,TA,6,2058,8,1917,1950,2,Detchd,735,1,0,OthW,TA,OldTown
119000,7200,TA,5,988,6,1950,1950,1,Attchd,876,1,0,GasA,TA,NAmes
244000,11160,Gd,7,2110,8,1968,1968,2,Attchd,2110,2,0,GasA,Ex,NAmes
171750,3136,Gd,7,1405,6,2003,2003,2,Attchd,1405,2,0,GasA,Gd,NridgHt
130000,9858,TA,5,874,5,1968,1968,1,Attchd,864,1,0,GasA,TA,Mitchel
294000,17542,Gd,7,2167,9,1974,2003,2,Attchd,1192,2,0,GasA,Gd,Veenker
165400,6931,Gd,7,1656,7,2003,2004,2,Not Applicable,746,2,0,GasA,Gd,Edwards
127500,6240,TA,6,1367,6,1931,1950,1,Detchd,884,1,0,GasA,TA,BrkSide
301500,14303,Gd,8,1987,7,1994,1994,2,Attchd,1986,2,0,GasA,Gd,NoRidge
99900,4060,TA,5,864,4,1922,1950,0,Not Applicable,864,1,0,GasA,TA,Edwards
190000,9587,Gd,7,1166,5,2005,2005,2,Attchd,856,2,0,GasA,Gd,Gilbert
151000,9750,TA,6,1054,6,1969,1969,2,Attchd,1054,1,0,GasA,TA,NAmes
181000,24682,TA,6,1675,7,1999,1999,2,Not Applicable,841,2,0,GasA,TA,Gilbert
128900,9600,TA,5,1050,5,1956,1956,1,Attchd,1050,1,0,GasA,TA,NAmes
161500,11250,TA,4,1788,8,1957,1989,1,Attchd,1104,1,0,GasA,TA,ClearCr
180500,13515,TA,6,1824,8,1919,1950,2,Detchd,764,1,0,GasA,TA,BrkSide
181000,4060,Gd,6,1337,5,1998,1999,2,Attchd,1405,2,0,GasA,Gd,NAmes
183900,3735,Gd,7,1452,6,1999,1999,2,Detchd,691,2,0,GasA,Gd,Somerst
122000,10120,Fa,7,1889,9,1910,1950,1,Detchd,925,1,0,GasA,TA,OldTown
378500,13214,Ex,9,2018,10,2008,2009,3,Attchd,2002,2,0,GasA,Ex,Timber
144000,11344,TA,5,1524,7,1958,1958,1,Attchd,874,1,0,GasW,TA,NAmes
260000,23595,Gd,7,1524,4,1979,1979,2,Attchd,1332,0,0,GasA,Gd,ClearCr
185750,9156,TA,6,1489,7,1968,1968,2,Attchd,1489,2,0,GasA,Gd,NWAmes
137000,13526,TA,5,935,5,1965,1965,1,Attchd,935,1,0,GasA,TA,Sawyer
177000,11512,TA,6,1357,5,1959,2006,1,Not Applicable,1019,1,0,GasA,Ex,Edwards
139000,5362,TA,5,1250,8,1910,2003,2,Detchd,661,2,0,GasA,TA,Crawfor
137000,11345,TA,5,1920,10,1948,1950,2,Detchd,928,2,0,GasA,TA,NAmes
162000,12936,TA,6,1395,6,1972,1972,2,Attchd,723,1,0,GasA,TA,NWAmes
197900,17871,TA,6,1724,7,1967,1976,2,Attchd,1680,1,0,GasA,TA,NWAmes
68400,7500,TA,4,1128,6,1920,1950,2,Detchd,698,1,0,GasA,TA,IDOTRR
227000,9808,Gd,7,1573,6,2002,2002,2,Attchd,1573,2,0,GasA,Gd,CollgCr
180000,8049,TA,7,1339,6,1990,1990,2,Attchd,1309,2,0,GasA,TA,Timber
150500,8800,TA,5,1040,5,1977,2008,2,Detchd,1040,2,0,GasA,Gd,CollgCr
139000,9400,TA,6,1824,8,1971,1971,0,Not Applicable,912,2,0,GasA,TA,Mitchel
169000,9638,TA,6,2447,10,1919,1990,1,Detchd,804,2,0,GasA,Gd,SWISU
132500,6000,TA,6,1412,6,1939,1950,1,Detchd,780,1,0,GasA,TA,BrkSide
143000,9790,TA,6,1328,6,1963,1963,2,Attchd,1328,1,0,GasA,TA,NWAmes
190000,36500,TA,5,1582,7,1964,1964,2,Attchd,1624,2,0,GasA,TA,ClearCr
278000,5664,Gd,8,1659,5,2000,2000,2,Attchd,1501,2,0,GasA,Ex,StoneBr
281000,11065,Gd,8,1970,8,2006,2006,3,Not Applicable,1085,2,0,GasA,Ex,NridgHt
180500,14112,TA,5,1152,6,1964,1964,2,Attchd,1152,1,0,GasA,TA,NAmes
119500,1680,TA,5,1302,6,1972,1972,1,Detchd,630,2,0,GasA,TA,BrDale
107500,6600,TA,5,2372,11,1892,1965,1,Attchd,994,2,0,GasA,TA,OldTown
162900,10140,TA,7,1664,8,1976,1976,2,Attchd,832,2,0,GasA,TA,NWAmes
115000,8172,TA,5,864,5,1955,1990,2,Detchd,864,1,0,GasA,TA,Edwards
138500,8400,TA,5,1052,5,1968,1968,1,Attchd,1052,1,0,GasA,TA,NAmes
155000,8700,TA,5,1128,6,1963,1963,2,Attchd,1120,2,0,GasA,TA,NAmes
140000,3675,TA,6,1072,5,2005,2006,2,Not Applicable,547,2,0,GasA,TA,Edwards
154000,7500,TA,5,1246,6,1959,1994,1,Attchd,1246,1,0,GasA,Gd,NAmes
225000,10762,Gd,7,1983,9,1999,1999,2,Attchd,978,2,0,GasA,Gd,Gilbert
177500,7500,TA,6,1494,7,1942,1950,1,Attchd,771,1,0,GasA,Gd,Crawfor
290000,10120,Gd,8,2526,8,1994,1994,3,Attchd,1165,2,0,GasA,Gd,NoRidge
232000,8688,Gd,7,1616,7,2005,2005,3,Attchd,1616,2,0,GasA,Gd,Somerst
130000,3363,Gd,7,1708,7,2004,2004,2,Detchd,976,2,0,GasA,Gd,Edwards
325000,13173,Gd,9,1652,6,2006,2007,2,Attchd,1652,2,0,GasA,Ex,NridgHt
202500,6955,Gd,7,1368,6,2005,2006,2,Attchd,1368,2,0,GasA,Gd,NridgHt
138000,8072,TA,5,990,5,1994,1995,2,Detchd,990,1,0,GasA,TA,CollgCr
147000,12000,TA,5,1122,6,1948,2005,2,Attchd,924,1,0,GasA,Gd,OldTown
179200,7153,TA,6,1294,6,1991,1991,2,Attchd,1278,2,0,GasA,Gd,SawyerW
335000,17500,Gd,7,1902,7,1959,2002,2,Attchd,1902,2,0,GasA,Ex,Crawfor
203000,8814,Gd,7,1274,6,2005,2007,2,Attchd,1274,2,0,GasA,Gd,CollgCr
302000,9572,Gd,8,2810,9,1990,1990,2,Attchd,1453,2,0,GasA,Gd,NoRidge
333168,14774,Gd,9,2599,10,1999,1999,3,Not Applicable,1393,2,0,GasA,Gd,NoRidge
119000,8190,TA,4,948,5,1954,1954,1,Detchd,948,1,0,GasA,TA,Edwards
206900,11075,TA,6,2112,9,1969,1969,2,Attchd,952,2,0,GasA,TA,NAmes
295493,10226,Gd,8,1630,8,2008,2008,3,Attchd,1622,2,0,GasA,Ex,CollgCr
208900,4230,Gd,7,1352,5,2006,2007,2,Attchd,1352,2,0,GasA,Gd,Somerst
275000,14781,Gd,8,1787,7,2001,2002,3,Attchd,1753,2,0,GasA,Gd,CollgCr
111000,10215,TA,4,948,5,1954,1954,1,Attchd,864,1,0,GasA,TA,Edwards
156500,8400,TA,6,1478,6,1957,1957,2,Attchd,1478,1,0,GasA,TA,NAmes
72500,6627,TA,3,720,4,1949,1950,1,Detchd,0,1,0,Floor,TA,BrkSide
190000,10186,Gd,7,1923,8,1992,1992,2,Attchd,750,2,0,GasA,Gd,NoRidge
82500,5330,Fa,4,708,5,1940,1950,0,Not Applicable,420,1,0,GasA,Fa,BrkSide
147000,9986,Gd,8,1795,7,2006,2007,3,Attchd,1795,2,0,GasA,Gd,Somerst
55000,3636,TA,4,796,5,1922,1950,0,Not Applicable,796,1,0,GasA,TA,IDOTRR
79000,4270,TA,3,774,6,1931,2006,0,Not Applicable,544,1,0,GasA,Gd,Edwards
130500,6600,Gd,5,816,5,1982,2008,1,Attchd,816,1,0,GasA,Gd,Mitchel
256000,10440,Gd,6,2792,8,1920,1950,2,Detchd,1510,2,0,GasW,TA,OldTown
176500,9084,TA,7,1632,8,1998,1998,2,Attchd,935,2,0,GasA,TA,Gilbert
227000,10000,Gd,8,1588,7,2006,2006,3,Attchd,1588,2,0,GasA,Gd,Somerst
132500,10780,TA,5,954,6,1976,1976,2,Detchd,911,1,0,GasA,TA,CollgCr
100000,8877,TA,4,816,3,1938,1958,1,Detchd,816,1,0,GasA,TA,Edwards
125500,7200,TA,5,1360,6,1938,1995,1,Detchd,803,1,0,GasA,Gd,IDOTRR
125000,2368,TA,5,1365,7,1970,1970,2,Attchd,765,1,0,GasA,TA,BrDale
167900,9650,TA,6,1334,6,1977,1977,2,Attchd,1350,2,0,GasA,TA,NWAmes
135000,9246,TA,5,1656,8,1973,1973,2,Detchd,1656,2,0,GasA,TA,NWAmes
52500,4118,TA,4,693,4,1941,1950,0,Not Applicable,693,1,0,Grav,Fa,OldTown
200000,13450,Gd,7,1861,8,2002,2002,2,Not Applicable,916,2,0,GasA,Gd,CollgCr
128500,9560,TA,5,864,5,1972,1972,1,Attchd,864,1,0,GasA,TA,CollgCr
123000,8294,TA,4,872,5,1971,1971,4,Detchd,858,1,0,GasA,TA,NAmes
155000,13695,TA,6,1114,6,2003,2004,2,Detchd,1114,1,0,GasA,Gd,SawyerW
228500,9375,Gd,8,2169,7,2002,2002,2,Attchd,1284,2,0,GasA,Gd,CollgCr
177000,7558,TA,6,1913,9,1928,1950,2,Detchd,896,1,0,GasA,TA,Crawfor
155835,11103,Gd,7,1456,8,2006,2006,2,Attchd,728,2,0,GasA,Gd,CollgCr
108500,6000,TA,4,960,5,1920,1950,1,Detchd,960,1,0,GasA,Fa,OldTown
262500,20781,TA,7,2156,9,1968,2003,2,Attchd,1568,2,0,GasA,TA,NWAmes
283463,15306,Gd,8,1776,7,2006,2007,3,Attchd,1732,2,0,GasA,Gd,Timber
215000,16196,Gd,7,1494,5,1998,1998,2,Attchd,1482,2,0,GasA,Gd,SawyerW
122000,5250,TA,8,2358,8,1872,1987,0,Not Applicable,684,2,0,OthW,TA,OldTown
200000,11643,TA,5,2634,12,1969,1969,4,Detchd,1248,2,0,GasA,TA,NAmes
171000,9247,TA,6,1716,8,1962,1962,2,Attchd,858,1,0,GasA,TA,NAmes
134900,6000,Gd,6,1176,4,1937,2000,2,Detchd,698,1,0,GasA,TA,BrkSide
235000,10316,Gd,7,1865,7,2000,2000,3,Attchd,992,2,0,GasA,Gd,CollgCr
170000,10192,TA,7,1920,8,1968,1992,2,Attchd,570,3,0,GasA,Gd,NWAmes
110000,9477,TA,5,892,5,1966,1966,1,Attchd,864,1,0,GasA,TA,NAmes
149900,12537,TA,5,1078,6,1971,2008,2,Attchd,1078,1,0,GasA,TA,NAmes
177500,2117,Gd,6,1573,5,2000,2000,2,Detchd,756,2,0,GasA,Gd,Somerst
315000,16737,Gd,9,1980,8,2004,2005,3,Attchd,1980,2,0,GasA,Ex,NridgHt
189000,9842,TA,5,2601,8,1921,1998,2,Not Applicable,612,3,0,GasA,TA,SWISU
260000,16158,Gd,7,1530,7,2005,2005,2,Attchd,1530,2,0,GasA,Gd,StoneBr
104900,12513,TA,4,1738,7,1920,2007,1,Attchd,715,2,0,GasA,TA,NAmes
156932,8499,TA,6,1412,6,2006,2007,2,Not Applicable,616,2,0,GasA,Gd,Gilbert
144152,3180,Gd,7,1200,4,2005,2005,2,Detchd,600,2,0,GasA,Gd,Somerst
216000,7500,Gd,7,1674,7,2000,2000,2,Attchd,814,2,0,GasA,Gd,Somerst
193000,9179,Gd,7,1790,7,1999,1999,2,Attchd,873,2,0,GasA,Gd,CollgCr
127000,2665,TA,5,1475,6,1977,1977,1,Attchd,757,2,0,GasA,TA,MeadowV
144000,4435,Gd,6,848,4,2003,2004,2,Attchd,848,1,0,GasA,Gd,CollgCr
232000,10635,Gd,8,1668,8,2003,2003,2,Attchd,1657,2,0,GasA,Gd,CollgCr
105000,5400,Fa,4,1374,6,1920,1950,1,Detchd,840,1,0,GasA,TA,OldTown
165500,9600,TA,6,1661,8,1955,1996,1,Not Applicable,992,1,0,GasA,Gd,NAmes
274300,9750,TA,7,2097,8,1998,1998,2,Detchd,1108,2,0,GasA,Gd,CollgCr
250000,10625,Gd,7,1958,9,2005,2005,3,Attchd,1026,2,0,GasA,Gd,Somerst
239000,10991,Gd,8,1571,7,2007,2007,3,Attchd,1571,2,0,GasA,Gd,Timber
91000,6292,TA,6,790,4,1930,1950,1,Detchd,768,1,0,GasA,TA,SWISU
117000,10998,TA,5,1604,6,1941,1960,2,Detchd,984,2,0,GasA,TA,Edwards
83000,1953,TA,6,987,5,1973,1973,1,Detchd,483,1,0,GasA,TA,BrDale
58500,8212,TA,3,864,5,1914,1950,1,Detchd,864,1,0,GasA,TA,Edwards
237500,12925,TA,6,2117,7,1970,1970,2,Attchd,1205,2,0,GasA,TA,NAmes
157000,7200,TA,7,1762,8,1920,1950,2,Detchd,596,1,0,GasA,Gd,OldTown
112000,25339,TA,5,1416,7,1918,2007,2,Attchd,816,2,0,GasA,Gd,Sawyer
105000,9060,TA,6,1258,6,1939,1950,1,Detchd,560,1,0,GasA,TA,Edwards
125500,5436,TA,4,1154,7,1922,2007,1,Detchd,796,1,0,GasA,Gd,IDOTRR
250000,16692,TA,7,2784,12,1978,1978,2,Attchd,1392,3,519,GasA,Gd,NWAmes
136000,8520,TA,6,2526,10,1916,1950,1,Detchd,714,2,0,GasW,Gd,OldTown
377500,14892,Ex,9,1746,7,2006,2007,3,Attchd,1746,2,0,GasA,Ex,Gilbert
131000,6000,TA,6,1218,6,1941,1950,2,Detchd,735,1,0,GasA,TA,BrkSide
235000,9100,Gd,7,1525,6,2000,2000,2,Attchd,1525,2,0,GasA,Gd,CollgCr
124000,8944,TA,5,1584,8,1967,1967,3,Detchd,1584,2,0,GasA,TA,NAmes
123000,7838,TA,5,900,6,1967,1967,1,Attchd,864,1,0,GasA,TA,NAmes
163000,10800,TA,6,1912,7,1905,2000,2,Detchd,482,2,0,GasA,TA,OldTown
246578,4045,Gd,7,1500,6,2006,2006,3,Attchd,1356,2,0,GasA,Gd,Blmngtn
281213,12665,Gd,8,2482,9,2005,2006,3,Not Applicable,1094,2,0,GasA,Gd,Timber
137500,6120,TA,5,1513,8,1920,2004,1,Detchd,939,1,0,GasA,TA,BrkSide
138000,7200,TA,5,1904,7,1950,1982,1,Attchd,1208,1,0,GasA,TA,NAmes
137450,6171,TA,6,1608,7,1925,1990,1,Detchd,976,2,0,GasA,Gd,SWISU
120000,6000,TA,6,1158,5,1929,1950,1,Not Applicable,862,1,0,GasA,TA,BrkSide
193000,7415,TA,6,1593,8,2004,2004,2,Attchd,839,2,0,GasA,TA,Gilbert
193879,6762,Gd,7,1294,6,2006,2006,2,Attchd,1286,2,0,GasA,Gd,CollgCr
282922,15256,Gd,8,1464,6,2007,2007,3,Attchd,1485,2,0,GasA,Gd,Somerst
105000,10410,TA,3,1214,6,1915,1950,3,Detchd,672,1,0,GasA,TA,OldTown
275000,3842,Gd,8,1646,5,2004,2005,2,Attchd,1594,2,0,GasA,Gd,Crawfor
133000,8445,TA,5,768,5,1972,2007,2,Detchd,768,1,0,GasA,TA,CollgCr
112000,8780,TA,5,833,5,1985,1985,0,Not Applicable,833,1,0,GasA,TA,Mitchel
125500,7740,TA,4,1363,6,1910,1950,2,Detchd,622,1,0,GasA,TA,OldTown
215000,20544,TA,7,2093,7,1986,1991,2,Attchd,791,2,0,GasA,TA,NWAmes
230000,12420,Gd,7,1840,6,2001,2001,2,Attchd,944,2,0,GasA,Gd,CollgCr
140000,9600,TA,6,1668,6,1950,2005,1,Attchd,856,1,0,GasA,TA,NAmes
90000,7200,TA,4,1040,6,1949,1950,2,Detchd,0,2,0,Wall,TA,NAmes
257000,10994,Gd,8,1844,7,2005,2006,2,Attchd,1844,2,0,GasA,Gd,SawyerW
207000,13053,TA,6,1848,8,1923,2000,2,Detchd,833,1,0,GasA,Gd,BrkSide
175900,3635,Gd,7,1569,7,2007,2007,3,Attchd,1386,2,0,GasA,Gd,Blmngtn
122500,11340,TA,4,2290,11,1885,1950,2,Detchd,777,2,0,GasA,TA,OldTown
340000,16545,Gd,8,2450,7,1998,1998,3,Attchd,1284,2,0,GasA,Gd,NoRidge
124000,9204,TA,5,1144,6,1963,1963,1,Detchd,1144,1,0,GasA,TA,NAmes
223000,16381,Gd,6,1844,7,1969,1969,2,Attchd,1844,2,0,GasA,Gd,Crawfor
179900,11700,TA,6,1416,7,1968,1968,2,Attchd,708,2,0,GasA,TA,NWAmes
127500,4043,TA,6,1069,4,1977,1977,2,Attchd,1069,2,0,GasA,TA,NPkVill
136500,4435,Gd,6,848,3,2003,2003,2,Attchd,848,1,0,GasA,Gd,CollgCr
274970,19690,Gd,6,2201,8,1966,1966,2,Attchd,697,2,738,GasA,Gd,Edwards
144000,9503,TA,5,1344,6,1958,1983,1,Detchd,1024,1,0,GasA,TA,NAmes
142000,10721,Gd,6,1252,7,1959,1959,2,Detchd,1252,1,0,GasA,Gd,NAmes
271000,10944,Gd,7,2127,5,1994,1994,2,Attchd,1223,2,0,GasA,Gd,NoRidge
140000,10930,TA,5,1558,6,1945,1950,1,Attchd,913,1,0,GasA,TA,NAmes
119000,7200,TA,5,804,4,1940,1992,1,Attchd,788,1,0,GasA,Gd,OldTown
182900,12546,Gd,6,1440,7,1981,1981,2,Attchd,1440,2,0,GasA,Gd,NWAmes
192140,21930,Gd,5,1838,7,2005,2005,2,Not Applicable,732,2,0,GasA,TA,Gilbert
143750,4928,TA,6,958,5,1976,1976,2,Attchd,958,2,0,GasA,TA,NPkVill
64500,10800,TA,4,968,5,1927,2007,1,Detchd,656,2,0,GasA,TA,OldTown
186500,10261,TA,6,1792,8,2000,2000,2,Attchd,936,2,0,GasA,TA,Gilbert
160000,17400,TA,5,1126,5,1977,1977,2,Attchd,1126,2,0,GasA,TA,Mitchel
174000,8400,Gd,6,1537,7,1962,2005,2,Attchd,1319,1,0,GasA,Gd,NAmes
120500,9000,TA,4,864,5,1971,1971,2,Detchd,864,1,0,GasA,TA,NAmes
394617,12444,Ex,8,1932,7,2008,2008,3,Attchd,1932,2,0,GasA,Ex,NridgHt
149700,7407,TA,6,1236,6,1957,1996,2,Attchd,912,1,0,GasA,TA,OldTown
197000,11584,TA,7,1725,6,1979,1979,2,Attchd,539,2,0,GasA,TA,NWAmes
191000,11526,TA,6,2555,11,1922,1994,2,Detchd,588,2,0,GasA,TA,Crawfor
149300,4426,Gd,6,848,3,2004,2004,2,Attchd,848,1,0,GasA,Gd,CollgCr
310000,11003,Ex,10,2007,10,2008,2008,3,Attchd,1017,2,0,GasA,Ex,Somerst
121000,8854,TA,6,952,4,1916,1950,1,Detchd,952,1,0,Grav,Fa,BrkSide
179600,8500,Gd,7,1422,7,2004,2004,2,Attchd,1422,2,0,GasA,Gd,CollgCr
129000,8400,TA,6,913,6,1966,1966,1,Detchd,814,1,0,GasA,TA,Sawyer
157900,26142,TA,5,1188,6,1962,1962,1,Attchd,1188,1,0,GasA,TA,Mitchel
240000,10000,Gd,8,2090,8,1995,1996,2,Attchd,1220,2,0,GasA,Gd,CollgCr
112000,11767,TA,4,1346,6,1910,2000,1,Detchd,560,1,0,GasA,TA,Edwards
92000,1533,TA,5,630,3,1970,1970,0,Not Applicable,630,1,0,GasA,Ex,MeadowV
136000,9000,TA,5,1792,8,1974,1974,0,Not Applicable,896,2,0,GasA,TA,NAmes
287090,9262,Gd,8,1578,7,2008,2009,3,Attchd,1573,2,0,GasA,Ex,Somerst
145000,3675,TA,5,1072,5,2005,2005,2,Not Applicable,547,1,0,GasA,TA,Edwards
84500,17217,TA,5,1140,6,2006,2006,0,Not Applicable,1140,1,0,GasA,TA,Mitchel
185000,7500,Gd,7,1221,6,2004,2005,2,Attchd,1221,2,0,GasA,Gd,Somerst
175000,7917,TA,6,1647,7,1999,2000,2,Attchd,953,2,0,GasA,TA,Gilbert
210000,13175,TA,6,2073,7,1978,1988,2,Attchd,1542,2,0,GasA,TA,NWAmes
266500,9042,Ex,7,2340,9,1941,2006,1,Attchd,1152,2,0,GasA,Gd,Crawfor
142125,9717,TA,5,1078,5,1950,1996,1,Attchd,1078,1,0,GasA,Gd,NAmes
147500,9937,Gd,5,1256,6,1965,1965,1,Attchd,1256,1,0,GasA,TA,Edwards
